Throttle,Left Front RPM,Right Front RPM,Left Rear RPM,Right Rear RPM
0.3,362.436,362.437,362.437,362.437
0.3,362.59,362.59,362.59,362.59
0.3,362.683,362.683,362.683,362.683
0.3,362.826,362.826,362.826,362.826
0.3,362.913,362.913,362.914,362.914
0.3,363.047,363.047,363.048,363.048
0.3,363.163,363.163,363.163,363.163
0.3,363.287,363.287,363.287,363.287
0.3,363.42,363.42,363.42,363.42
0.3,363.484,363.484,363.484,363.484
0.3,363.652,363.653,363.653,363.653
0.3,363.709,363.709,363.709,363.709
0.3,363.88,363.88,363.88,363.88
0.3,364.011,364.011,364.011,364.011
0.3,364.13,364.13,364.13,364.13
0.3,364.247,364.247,364.247,364.247
0.3,364.358,364.358,364.358,364.358
0.3,364.532,364.532,364.532,364.532
0.3,364.606,364.606,364.606,364.606
0.3,364.744,364.745,364.745,364.745
0.3,364.843,364.843,364.843,364.843
0.3,364.96,364.96,364.96,364.96
0.3,365.083,365.083,365.083,365.083
0.3,365.258,365.258,365.258,365.258
0.3,365.347,365.347,365.347,365.347
0.3,365.447,365.447,365.447,365.447
0.3,365.576,365.576,365.577,365.577
0.3,365.65,365.65,365.65,365.65
0.3,365.814,365.814,365.814,365.814
0.3,365.923,365.923,365.923,365.923
0.3,366.049,366.049,366.049,366.049
0.3,366.142,366.142,366.142,366.142
0.3,366.292,366.292,366.292,366.292
0.3,366.41,366.41,366.411,366.411
0.3,366.512,366.512,366.512,366.512
0.3,366.601,366.601,366.601,366.601
0.3,366.752,366.752,366.752,366.753
0.3,366.885,366.885,366.885,366.885
0.3,367.004,367.005,367.005,367.005
0.3,367.124,367.124,367.124,367.124
0.3,367.243,367.243,367.244,367.244
0.3,367.355,367.355,367.355,367.355
0.3,367.477,367.477,367.477,367.477
0.3,367.506,367.506,367.506,367.506
0.3,367.771,367.771,367.771,367.771
0.3,367.841,367.841,367.841,367.841
0.3,367.886,367.886,367.886,367.886
0.3,368.004,368.004,368.005,368.005
0.3,368.206,368.207,368.207,368.207
0.3,368.329,368.329,368.329,368.329
0.3,368.419,368.419,368.419,368.419
0.3,368.562,368.562,368.562,368.562
0.3,368.679,368.679,368.679,368.679
0.3,368.804,368.804,368.804,368.804
0.3,368.921,368.921,368.921,368.921
0.3,369.039,369.039,369.039,369.039
0.3,369.166,369.166,369.166,369.166
0.3,369.278,369.278,369.278,369.278
0.3,369.397,369.397,369.397,369.397
0.3,369.513,369.513,369.513,369.514
0.3,369.634,369.634,369.634,369.634
0.3,369.755,369.755,369.755,369.755
0.3,369.874,369.874,369.874,369.874
0.3,369.995,369.995,369.995,369.995
0.3,370.109,370.109,370.109,370.109
0.3,370.234,370.234,370.234,370.234
0.3,370.431,370.431,370.431,370.431
0.3,370.478,370.478,370.478,370.478
0.3,370.554,370.554,370.554,370.554
0.3,370.568,370.568,370.568,370.568
0.3,370.827,370.827,370.827,370.827
0.3,370.948,370.948,370.948,370.948
0.3,371.058,371.058,371.058,371.058
0.3,371.157,371.157,371.157,371.157
0.3,371.317,371.317,371.317,371.317
0.3,371.443,371.443,371.443,371.443
0.3,371.539,371.539,371.539,371.539
0.3,371.653,371.653,371.653,371.653
0.3,371.779,371.779,371.779,371.779
0.3,371.898,371.898,371.898,371.898
0.3,372.013,372.013,372.013,372.013
0.3,372.178,372.178,372.178,372.179
0.3,372.244,372.244,372.244,372.244
0.3,372.404,372.404,372.404,372.404
0.3,372.502,372.502,372.502,372.502
0.3,372.634,372.634,372.634,372.634
0.3,372.721,372.721,372.721,372.721
0.3,372.853,372.853,372.853,372.853
0.3,372.975,372.975,372.975,372.975
0.3,373.084,373.084,373.085,373.085
0.3,373.21,373.21,373.21,373.21
0.3,373.322,373.322,373.322,373.322
0.3,373.45,373.451,373.451,373.451
0.3,373.559,373.559,373.559,373.559
0.3,373.676,373.676,373.676,373.676
0.3,373.797,373.797,373.797,373.797
0.3,373.925,373.925,373.925,373.925
0.3,374.01,374.01,374.01,374.01
0.3,374.16,374.16,374.16,374.16
0.3,374.252,374.252,374.252,374.252
0.3,374.412,374.412,374.412,374.412
0.3,374.565,374.565,374.565,374.565
0.3,374.638,374.639,374.639,374.639
0.3,374.739,374.739,374.739,374.739
0.3,374.86,374.86,374.86,374.86
0.3,375.022,375.022,375.022,375.022
0.3,375.097,375.097,375.097,375.097
0.3,375.207,375.207,375.207,375.207
0.3,375.334,375.334,375.334,375.334
0.3,375.435,375.435,375.435,375.435
0.3,375.562,375.562,375.562,375.562
0.3,375.713,375.713,375.713,375.713
0.3,375.798,375.798,375.798,375.798
0.3,375.861,375.861,375.861,375.861
0.3,376.042,376.042,376.042,376.042
0.3,376.163,376.163,376.163,376.163
0.3,376.296,376.296,376.296,376.296
0.3,376.41,376.41,376.41,376.41
0.3,376.517,376.517,376.517,376.517
0.3,376.634,376.634,376.634,376.634
0.3,376.746,376.746,376.746,376.746
0.3,376.87,376.87,376.87,376.87
0.3,376.988,376.988,376.989,376.989
0.3,377.103,377.104,377.104,377.104
0.3,377.226,377.226,377.226,377.226
0.3,377.336,377.336,377.336,377.336
0.3,377.406,377.406,377.406,377.406
0.3,377.567,377.567,377.567,377.567
0.3,377.695,377.695,377.695,377.695
0.3,377.807,377.807,377.807,377.808
0.3,377.927,377.927,377.927,377.927
0.3,378.045,378.045,378.045,378.045
0.3,378.163,378.164,378.164,378.164
0.3,378.283,378.283,378.283,378.283
0.3,378.391,378.392,378.392,378.392
0.3,378.518,378.518,378.518,378.518
0.3,378.63,378.63,378.63,378.63
0.3,378.775,378.775,378.775,378.775
0.3,378.856,378.856,378.856,378.856
0.3,378.996,378.997,378.997,378.997
0.3,379.08,379.08,379.08,379.081
0.3,379.225,379.225,379.225,379.225
0.3,379.337,379.337,379.337,379.337
0.3,379.452,379.452,379.452,379.452
0.3,379.572,379.572,379.572,379.572
0.3,379.672,379.672,379.672,379.672
0.3,379.803,379.803,379.803,379.803
0.3,379.892,379.892,379.892,379.892
0.3,380.057,380.057,380.057,380.057
0.3,380.166,380.166,380.166,380.166
0.3,380.257,380.257,380.257,380.257
0.3,380.387,380.387,380.387,380.387
0.3,380.51,380.51,380.51,380.51
0.3,380.623,380.623,380.623,380.623
0.3,380.753,380.753,380.753,380.753
0.3,380.855,380.855,380.856,380.856
0.3,380.984,380.984,380.984,380.984
0.3,381.101,381.101,381.101,381.101
0.3,381.212,381.212,381.213,381.213
0.3,381.329,381.329,381.329,381.329
0.3,381.447,381.447,381.447,381.447
0.3,381.567,381.568,381.568,381.568
0.3,381.684,381.684,381.684,381.684
0.3,381.794,381.794,381.794,381.794
0.3,381.913,381.914,381.914,381.914
0.3,382.032,382.032,382.032,382.032
0.3,382.137,382.137,382.137,382.137
0.3,382.262,382.262,382.262,382.262
0.3,382.38,382.381,382.381,382.381
0.3,382.51,382.51,382.51,382.51
0.3,382.604,382.604,382.604,382.604
0.3,382.728,382.728,382.728,382.728
0.3,382.848,382.849,382.849,382.849
0.3,382.95,382.95,382.95,382.95
0.3,383.076,383.076,383.076,383.076
0.3,383.186,383.186,383.186,383.186
0.3,383.313,383.313,383.313,383.313
0.3,383.431,383.431,383.431,383.431
0.3,383.547,383.548,383.548,383.548
0.3,383.668,383.668,383.668,383.668
0.3,383.783,383.783,383.783,383.783
0.3,383.898,383.898,383.898,383.898
0.3,384.004,384.004,384.004,384.004
0.3,384.125,384.125,384.125,384.125
0.3,384.247,384.247,384.247,384.247
0.3,384.359,384.359,384.359,384.359
0.3,384.491,384.491,384.491,384.491
0.3,384.593,384.594,384.594,384.594
0.3,384.708,384.708,384.709,384.709
0.3,384.841,384.841,384.841,384.841
0.3,384.942,384.942,384.942,384.942
0.3,385.061,385.061,385.061,385.061
0.3,385.177,385.177,385.177,385.177
0.3,385.292,385.292,385.292,385.292
0.3,385.409,385.409,385.409,385.409
0.3,385.525,385.525,385.525,385.525
0.3,385.641,385.641,385.641,385.641
0.3,385.757,385.757,385.757,385.757
0.3,385.859,385.859,385.859,385.86
0.3,385.989,385.989,385.989,385.989
0.3,386.105,386.105,386.105,386.105
0.3,386.214,386.214,386.214,386.214
0.3,386.338,386.338,386.338,386.338
0.3,386.452,386.452,386.452,386.452
0.3,386.564,386.564,386.564,386.564
0.3,386.685,386.685,386.685,386.685
0.3,386.801,386.801,386.801,386.801
0.3,386.915,386.915,386.915,386.915
0.3,387.033,387.033,387.033,387.033
0.3,387.148,387.148,387.148,387.148
0.3,387.264,387.264,387.264,387.264
0.3,387.38,387.38,387.38,387.38
0.3,387.496,387.496,387.496,387.496
0.3,387.612,387.612,387.612,387.612
0.3,387.731,387.731,387.731,387.731
0.3,387.843,387.843,387.843,387.843
0.3,387.957,387.957,387.957,387.957
0.3,388.075,388.075,388.075,388.075
0.3,388.19,388.19,388.19,388.19
0.3,388.306,388.306,388.306,388.306
0.3,388.42,388.42,388.42,388.42
0.3,388.536,388.536,388.536,388.536
0.3,388.652,388.652,388.652,388.652
0.3,388.767,388.767,388.767,388.767
0.3,388.883,388.883,388.883,388.883
0.3,389,389,389,389
0.3,389.115,389.115,389.115,389.115
0.3,389.229,389.23,389.23,389.23
0.3,389.344,389.344,389.344,389.344
0.3,389.466,389.466,389.466,389.466
0.3,389.577,389.578,389.578,389.578
0.3,389.699,389.699,389.699,389.699
0.3,389.805,389.805,389.805,389.805
0.3,389.916,389.916,389.916,389.916
0.3,390.034,390.034,390.034,390.034
0.3,390.151,390.151,390.151,390.151
0.3,390.265,390.266,390.266,390.266
0.3,390.384,390.384,390.384,390.384
0.3,390.495,390.495,390.495,390.495
0.3,390.612,390.612,390.612,390.612
0.3,390.73,390.73,390.73,390.73
0.3,390.843,390.843,390.843,390.843
0.3,390.957,390.957,390.957,390.957
0.3,391.076,391.076,391.076,391.076
0.3,391.189,391.189,391.189,391.189
0.3,391.302,391.302,391.302,391.302
0.3,391.419,391.419,391.419,391.419
0.3,391.529,391.529,391.529,391.529
0.3,391.647,391.647,391.647,391.647
0.3,391.763,391.763,391.763,391.763
0.3,391.879,391.879,391.879,391.88
0.3,391.991,391.991,391.991,391.991
0.3,392.106,392.106,392.106,392.106
0.3,392.22,392.22,392.22,392.22
0.3,392.336,392.336,392.336,392.336
0.3,392.45,392.45,392.45,392.45
0.3,392.566,392.566,392.566,392.566
0.3,392.671,392.671,392.671,392.671
0.3,392.794,392.794,392.794,392.795
0.3,392.912,392.912,392.912,392.912
0.3,393.021,393.021,393.021,393.021
0.3,393.139,393.139,393.139,393.139
0.3,393.256,393.256,393.256,393.256
0.3,393.37,393.37,393.37,393.37
0.3,393.483,393.483,393.483,393.483
0.3,393.598,393.598,393.598,393.598
0.3,393.711,393.711,393.711,393.711
0.3,393.824,393.825,393.825,393.825
0.3,393.938,393.938,393.938,393.938
0.3,394.049,394.049,394.05,394.05
0.3,394.148,394.148,394.148,394.148
0.3,394.315,394.315,394.315,394.315
0.3,394.328,394.329,394.329,394.329
0.3,394.514,394.514,394.514,394.514
0.3,394.628,394.628,394.628,394.628
0.3,394.719,394.719,394.719,394.719
0.3,394.853,394.853,394.853,394.853
0.3,394.97,394.97,394.97,394.97
0.3,395.088,395.088,395.089,395.089
0.3,395.199,395.199,395.199,395.199
0.3,395.276,395.277,395.277,395.277
0.3,395.449,395.449,395.449,395.449
0.3,395.515,395.515,395.515,395.515
0.3,395.664,395.664,395.664,395.664
0.3,395.801,395.801,395.801,395.801
0.3,395.884,395.884,395.884,395.884
0.3,395.999,395.999,395.999,395.999
0.3,396.113,396.113,396.113,396.113
0.3,396.226,396.226,396.226,396.226
0.3,396.343,396.343,396.343,396.343
0.3,396.504,396.505,396.505,396.505
0.3,396.593,396.593,396.593,396.593
0.3,396.668,396.668,396.668,396.668
0.3,396.795,396.795,396.795,396.795
0.3,396.825,396.825,396.825,396.825
0.3,397.038,397.038,397.038,397.038
0.3,397.1,397.1,397.1,397.1
0.3,397.251,397.251,397.251,397.251
0.3,397.363,397.363,397.363,397.363
0.3,397.465,397.465,397.465,397.465
0.3,397.602,397.602,397.602,397.602
0.3,397.703,397.703,397.703,397.703
0.3,397.824,397.824,397.824,397.824
0.3,397.936,397.936,397.936,397.936
0.3,398.053,398.053,398.053,398.053
0.3,398.145,398.145,398.145,398.145
0.3,398.266,398.266,398.266,398.266
0.3,398.355,398.355,398.355,398.355
0.3,398.502,398.502,398.502,398.503
0.3,398.634,398.634,398.634,398.634
0.3,398.714,398.714,398.714,398.714
0.3,398.867,398.867,398.867,398.867
0.3,398.963,398.963,398.963,398.963
0.3,399.053,399.053,399.053,399.053
0.3,399.177,399.177,399.177,399.177
0.3,399.298,399.298,399.298,399.298
0.3,399.407,399.407,399.407,399.407
0.3,399.523,399.523,399.523,399.523
0.3,399.6,399.6,399.6,399.6
0.3,399.719,399.719,399.719,399.719
0.3,399.865,399.865,399.865,399.865
0.3,399.992,399.992,399.992,399.992
0.3,400.068,400.068,400.068,400.068
0.3,400.181,400.181,400.181,400.181
0.3,400.323,400.323,400.323,400.323
0.3,400.523,400.523,400.523,400.523
0.3,400.532,400.532,400.532,400.532
0.3,400.658,400.658,400.658,400.658
0.3,400.765,400.765,400.765,400.765
0.3,400.885,400.885,400.885,400.885
0.3,400.991,400.991,400.991,400.991
0.3,401.128,401.128,401.128,401.128
0.3,401.219,401.219,401.219,401.219
0.3,401.283,401.283,401.283,401.283
0.3,401.439,401.439,401.439,401.439
0.3,401.559,401.559,401.559,401.559
0.3,401.675,401.675,401.675,401.675
0.3,401.788,401.788,401.788,401.788
0.3,401.899,401.899,401.899,401.899
0.3,402.013,402.013,402.013,402.013
0.3,402.124,402.124,402.124,402.124
0.3,402.24,402.24,402.24,402.24
0.3,402.348,402.348,402.348,402.348
0.3,402.465,402.465,402.466,402.466
0.3,402.572,402.572,402.572,402.572
0.3,402.75,402.75,402.75,402.75
0.3,402.762,402.762,402.762,402.762
0.3,402.917,402.917,402.917,402.917
0.3,403.025,403.025,403.025,403.025
0.3,403.132,403.132,403.132,403.132
0.3,403.245,403.245,403.245,403.245
0.3,403.38,403.38,403.38,403.38
0.3,403.491,403.491,403.491,403.491
0.3,403.587,403.587,403.587,403.587
0.3,403.707,403.707,403.707,403.707
0.3,403.815,403.816,403.816,403.816
0.3,403.947,403.947,403.947,403.947
0.3,404.036,404.036,404.036,404.036
0.3,404.207,404.207,404.207,404.207
0.3,404.261,404.261,404.261,404.261
0.3,404.377,404.377,404.378,404.378
0.3,404.505,404.505,404.505,404.505
0.3,404.521,404.521,404.521,404.521
0.3,404.719,404.719,404.719,404.719
0.3,404.823,404.823,404.823,404.823
0.3,404.903,404.903,404.903,404.903
0.3,405.241,405.241,405.241,405.241
0.3,405.176,405.176,405.176,405.176
0.3,405.266,405.266,405.266,405.266
0.3,405.391,405.391,405.391,405.391
0.3,405.515,405.516,405.516,405.516
0.3,405.613,405.613,405.613,405.613
0.3,405.723,405.723,405.723,405.723
0.3,405.835,405.835,405.835,405.835
0.3,405.955,405.956,405.956,405.956
0.3,406.105,406.106,406.106,406.106
0.3,406.17,406.17,406.17,406.17
0.3,406.286,406.286,406.286,406.286
0.3,406.408,406.408,406.408,406.408
0.3,406.511,406.511,406.511,406.511
0.3,406.615,406.615,406.615,406.615
0.3,406.652,406.652,406.652,406.652
0.3,406.958,406.958,406.958,406.958
0.3,406.959,406.959,406.959,406.959
0.3,407.072,407.072,407.072,407.072
0.3,407.186,407.186,407.186,407.186
0.3,407.341,407.341,407.341,407.341
0.3,407.403,407.403,407.403,407.403
0.3,407.484,407.485,407.485,407.485
0.3,407.649,407.649,407.649,407.649
0.3,407.739,407.739,407.739,407.739
0.3,407.962,407.962,407.962,407.962
0.3,408.129,408.129,408.129,408.129
0.3,408.069,408.069,408.069,408.069
0.3,408.235,408.235,408.235,408.235
0.3,408.34,408.34,408.341,408.341
0.3,408.313,408.313,408.313,408.313
0.3,408.534,408.534,408.534,408.534
0.3,408.636,408.636,408.636,408.636
0.3,408.75,408.75,408.75,408.75
0.3,408.869,408.87,408.87,408.87
0.3,408.967,408.967,408.967,408.967
0.3,409.045,409.045,409.045,409.045
0.3,409.184,409.184,409.184,409.184
0.3,409.35,409.35,409.35,409.35
0.3,409.4,409.4,409.4,409.4
0.3,409.437,409.437,409.437,409.437
0.3,409.64,409.64,409.64,409.64
0.3,409.728,409.728,409.728,409.728
0.3,409.848,409.848,409.848,409.848
0.3,409.953,409.954,409.954,409.954
0.3,410.087,410.087,410.087,410.088
0.3,410.19,410.19,410.191,410.191
0.3,410.304,410.304,410.305,410.305
0.3,410.386,410.386,410.386,410.386
0.3,410.527,410.527,410.527,410.527
0.3,410.529,410.529,410.529,410.529
0.3,410.752,410.752,410.752,410.752
0.3,410.793,410.793,410.793,410.793
0.3,410.972,410.972,410.972,410.972
0.3,411.064,411.064,411.064,411.064
0.3,411.193,411.193,411.193,411.193
0.3,411.305,411.305,411.305,411.305
0.3,411.419,411.419,411.419,411.419
0.3,411.522,411.522,411.523,411.523
0.3,411.637,411.637,411.637,411.637
0.3,411.748,411.748,411.748,411.748
0.3,411.889,411.89,411.89,411.89
0.3,411.968,411.968,411.968,411.968
0.3,412.075,412.075,412.075,412.075
0.3,412.15,412.15,412.15,412.15
0.3,412.326,412.326,412.327,412.327
0.3,412.37,412.37,412.37,412.37
0.3,412.528,412.528,412.528,412.528
0.3,412.624,412.625,412.625,412.625
0.3,412.722,412.722,412.722,412.722
0.3,412.856,412.857,412.857,412.857
0.3,413.035,413.035,413.035,413.035
0.3,413.023,413.023,413.024,413.024
0.3,413.208,413.208,413.208,413.208
0.3,413.31,413.31,413.31,413.31
0.3,413.374,413.374,413.374,413.374
0.3,413.54,413.54,413.54,413.54
0.3,413.637,413.637,413.637,413.637
0.3,413.735,413.735,413.735,413.735
0.3,413.858,413.858,413.858,413.858
0.3,413.917,413.917,413.917,413.917
0.3,414.073,414.073,414.073,414.073
0.3,414.19,414.19,414.19,414.19
0.3,414.276,414.276,414.276,414.276
0.3,414.401,414.401,414.401,414.402
0.3,414.43,414.43,414.43,414.43
0.3,414.64,414.64,414.64,414.64
0.3,414.745,414.745,414.745,414.745
0.3,414.852,414.852,414.852,414.852
0.3,414.957,414.957,414.957,414.957
0.3,415.08,415.08,415.08,415.08
0.3,415.206,415.206,415.206,415.206
0.3,415.289,415.289,415.289,415.289
0.3,415.437,415.437,415.437,415.437
0.3,415.522,415.522,415.522,415.522
0.3,415.626,415.626,415.626,415.626
0.3,415.716,415.716,415.716,415.716
0.3,415.844,415.844,415.844,415.844
0.3,415.938,415.938,415.938,415.938
0.3,416.062,416.062,416.063,416.063
0.3,416.195,416.195,416.195,416.195
0.3,416.28,416.28,416.28,416.28
0.3,416.362,416.362,416.362,416.362
0.3,416.516,416.516,416.516,416.516
0.3,416.533,416.533,416.533,416.533
0.3,416.733,416.733,416.733,416.733
0.3,416.822,416.822,416.822,416.823
0.3,416.901,416.901,416.901,416.901
0.3,417.037,417.037,417.037,417.037
0.3,417.168,417.168,417.168,417.169
0.3,417.284,417.284,417.284,417.284
0.3,417.373,417.373,417.373,417.373
0.3,417.501,417.501,417.501,417.501
0.3,417.598,417.598,417.598,417.598
0.3,417.75,417.75,417.75,417.75
0.3,417.826,417.826,417.826,417.826
0.3,417.832,417.832,417.832,417.832
0.3,418.06,418.06,418.06,418.06
0.3,418.165,418.165,418.166,418.166
0.3,418.245,418.245,418.245,418.245
0.3,418.467,418.467,418.467,418.467
0.3,418.458,418.458,418.458,418.458
0.3,418.603,418.603,418.603,418.603
0.3,418.731,418.731,418.732,418.732
0.3,418.946,418.946,418.946,418.946
0.3,418.76,418.76,418.76,418.76
0.3,419.126,419.126,419.126,419.126
0.3,419.147,419.147,419.147,419.147
0.3,419.294,419.294,419.294,419.294
0.3,419.253,419.253,419.254,419.254
0.3,419.45,419.45,419.45,419.45
0.3,419.561,419.561,419.561,419.561
0.3,419.679,419.679,419.679,419.679
0.3,419.865,419.865,419.865,419.865
0.3,419.867,419.867,419.867,419.867
0.3,419.893,419.893,419.893,419.893
0.3,420.118,420.118,420.118,420.118
0.3,420.124,420.124,420.124,420.124
0.3,420.421,420.421,420.421,420.421
0.3,420.429,420.429,420.429,420.429
0.3,420.514,420.514,420.514,420.514
0.3,420.543,420.543,420.543,420.543
0.3,420.733,420.733,420.733,420.733
0.3,420.887,420.887,420.887,420.887
0.3,420.962,420.963,420.963,420.963
0.3,421.025,421.025,421.025,421.025
0.3,421.208,421.208,421.209,421.209
0.3,421.32,421.32,421.32,421.32
0.3,421.424,421.424,421.424,421.424
0.3,421.6,421.6,421.6,421.6
0.3,421.632,421.632,421.632,421.633
0.3,421.763,421.763,421.763,421.763
0.3,421.837,421.837,421.837,421.837
0.3,421.978,421.978,421.978,421.978
0.3,422.083,422.083,422.083,422.083
0.3,422.189,422.189,422.189,422.189
0.3,422.417,422.418,422.418,422.418
0.3,422.406,422.407,422.407,422.407
0.3,422.528,422.528,422.528,422.528
0.3,422.625,422.625,422.625,422.625
0.3,422.738,422.738,422.738,422.738
0.3,422.848,422.848,422.848,422.848
0.3,422.947,422.947,422.947,422.947
0.3,423.065,423.065,423.065,423.065
0.3,423.181,423.181,423.181,423.181
0.3,423.245,423.245,423.245,423.245
0.3,423.54,423.54,423.54,423.54
0.3,423.497,423.497,423.497,423.497
0.3,423.471,423.471,423.471,423.471
0.3,423.712,423.712,423.712,423.712
0.3,423.825,423.825,423.825,423.825
0.3,424.133,424.133,424.133,424.133
0.3,424.029,424.029,424.029,424.029
0.3,424.139,424.139,424.139,424.139
0.3,424.279,424.279,424.279,424.279
0.3,424.376,424.376,424.377,424.377
0.3,424.497,424.497,424.497,424.497
0.3,424.578,424.578,424.578,424.578
0.3,424.692,424.692,424.692,424.692
0.3,424.839,424.839,424.839,424.839
0.3,424.916,424.916,424.916,424.916
0.3,424.992,424.992,424.993,424.993
0.3,425.124,425.124,425.124,425.124
0.3,425.228,425.228,425.228,425.228
0.3,425.327,425.327,425.327,425.327
0.3,425.449,425.449,425.449,425.449
0.3,425.572,425.572,425.572,425.572
0.3,425.664,425.664,425.665,425.665
0.3,425.874,425.874,425.874,425.874
0.3,425.9,425.9,425.9,425.9
0.3,426.185,426.185,426.186,426.186
0.3,426.133,426.133,426.133,426.133
0.3,426.24,426.24,426.241,426.241
0.3,426.313,426.313,426.313,426.313
0.3,426.42,426.42,426.42,426.42
0.3,426.528,426.528,426.528,426.528
0.3,426.697,426.697,426.697,426.697
0.3,426.732,426.732,426.732,426.732
0.3,426.854,426.854,426.855,426.855
0.3,426.977,426.977,426.978,426.978
0.3,427.072,427.073,427.073,427.073
0.3,427.213,427.213,427.213,427.213
0.3,427.289,427.289,427.289,427.289
0.3,427.395,427.395,427.395,427.396
